filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,label
disco.0062.wav,0.32019874453544617,0.14837241172790527,2499.7140884762725,2487.202111198714,5202.666684037848,0.1145178137688515,disco
disco.0063.wav,0.3163837194442749,0.14302299916744232,2548.618147425912,2568.051860752884,5405.7707536524795,0.11434164733178655,disco
disco.0064.wav,0.3086155354976654,0.1753748506307602,2583.0161310193835,2652.7762758744666,5558.9262853918935,0.11085627084541763,disco
disco.0065.wav,0.47240716218948364,0.2459583431482315,2696.885107975563,2566.876008101304,5567.906780198666,0.10664866861223898,disco
disco.0066.wav,0.4860861599445343,0.2519949972629547,2539.590148086113,2555.6086280060117,5312.343631045171,0.10602330608323667,disco
disco.0067.wav,0.394411563873291,0.16065208613872528,2371.1165074772803,2426.1968930628814,4985.348701919591,0.09792588094547564,disco
disco.0068.wav,0.44933223724365234,0.18264707922935486,2482.750050688548,2485.3387317330157,5210.797841366371,0.0895078442212877,disco
disco.0069.wav,0.4575328528881073,0.24366657435894012,2811.0948998977965,2569.462311324105,5623.213638341067,0.13645251776392112,disco
disco.0070.wav,0.44365566968917847,0.20493261516094208,2727.073630400148,2718.1699645378253,5937.431034521825,0.11408844348172854,disco
disco.0071.wav,0.4856066405773163,0.15749041736125946,2826.4582762810596,2694.305631384443,5955.791712360427,0.1238710620287123,disco
disco.0072.wav,0.4556470215320587,0.24018409848213196,2432.843649052715,2501.3945572225425,5114.610371954756,0.09734583454176333,disco
disco.0073.wav,0.4719800055027008,0.2465757578611374,2680.260246210916,2765.01195314471,6008.0759283008265,0.104017501087587,disco
disco.0074.wav,0.5164599418640137,0.18868385255336761,2082.280614469258,2347.4489247842594,4475.209133918213,0.06765697505800464,disco
disco.0075.wav,0.416312575340271,0.2122667133808136,2874.7693018931095,3018.902799257267,6686.971359075914,0.10450011782192575,disco
disco.0076.wav,0.33197903633117676,0.21067717671394348,2800.56686986984,2998.4561449538564,6536.563683883774,0.09740814421403712,disco
disco.0077.wav,0.42570146918296814,0.1491379290819168,2260.0919173460143,2482.3668997773457,5087.606436249275,0.09145247244779582,disco
disco.0078.wav,0.46955275535583496,0.205080047249794,2661.5295042744847,2875.619022254188,6085.478051134716,0.09452377283932714,disco
disco.0079.wav,0.4397448003292084,0.21255970001220703,2854.230859174772,3011.737200516803,6642.231258383483,0.10408377592082367,disco
disco.0080.wav,0.3824152648448944,0.17579258978366852,2648.169232824288,2706.1559122571043,5853.346624175247,0.11524513757975638,disco
disco.0081.wav,0.4181649386882782,0.151347815990448,2749.1443043445074,2752.6129481535313,6084.603733142401,0.11352369127030162,disco
disco.0082.wav,0.39168789982795715,0.12765473127365112,2812.0485395524283,2743.841598913304,5967.8073396262325,0.12271606728538283,disco
disco.0083.wav,0.35517418384552,0.1555194854736328,2520.6457287975677,2668.3468263413515,5578.898206387761,0.10161348064095127,disco
disco.0084.wav,0.4166657328605652,0.15835589170455933,2501.063875534019,2661.4805197905894,5588.066055050029,0.08992305321925755,disco
disco.0085.wav,0.36550116539001465,0.22229549288749695,2169.9161613273204,2668.721853940498,5118.857059345998,0.07697906848172854,disco
disco.0086.wav,0.3897290527820587,0.21792028844356537,2213.7434289058733,2605.006129055951,5087.70635830554,0.09031447125145012,disco
disco.0087.wav,0.35148218274116516,0.1628381311893463,2309.3418891089427,2639.0346028587524,5234.029719447868,0.09064301315980279,disco
disco.0088.wav,0.30351245403289795,0.18927974998950958,2270.9729840170994,2685.012014982118,5219.9032387434745,0.08560499293068445,disco
disco.0089.wav,0.36722061038017273,0.19091719388961792,2277.7969937924086,2808.8985669640488,5588.877921757178,0.0772022503987819,disco
disco.0090.wav,0.4773724377155304,0.1290469765663147,2625.061438813296,2409.7555264995876,5570.155026464618,0.13763130347302785,disco
disco.0091.wav,0.43293845653533936,0.15787005424499512,2573.2919943516754,2401.255321736451,5564.871647739632,0.126492033425174,disco
disco.0092.wav,0.43509796261787415,0.1676003485918045,2458.6628922369146,2366.0888652282592,5438.307873223608,0.11509276210846868,disco
disco.0093.wav,0.4091147482395172,0.1640969067811966,2417.403644721736,2257.987278935572,5120.443321989196,0.1236716710774362,disco
disco.0094.wav,0.44378983974456787,0.1552945077419281,2667.26620769171,2361.889624416044,5586.654656005293,0.14624363308439675,disco
disco.0095.wav,0.3265204429626465,0.1986214965581894,2612.730084017526,2682.788981735485,5831.151437427494,0.10657333055394431,disco
disco.0096.wav,0.3739772140979767,0.1691282093524933,2765.4111380008976,2822.128011914291,6150.639722076204,0.11099278567285382,disco
disco.0097.wav,0.3790871798992157,0.18232055008411407,2749.0198774923433,2716.1082777908523,5991.064198221795,0.12487481420388631,disco
disco.0098.wav,0.3384043872356415,0.17189419269561768,2635.4945708237283,2701.316316328279,5816.962505437935,0.11516186919953596,disco
disco.0099.wav,0.43324264883995056,0.17516060173511505,2770.901034813631,2793.7848757838283,6074.574056744852,0.11262076747389792,disco
disco.0100.wav,0.42922160029411316,0.24320311844348907,2533.784948901331,2709.0600201964785,5801.611979544301,0.08841572560179814,disco
disco.0101.wav,0.4509361982345581,0.2601347267627716,2690.755313262027,2954.1412626631554,6516.666704430105,0.07603875888196056,disco
disco.0102.wav,0.44910693168640137,0.2411506474018097,2784.3008050610542,2786.31615114788,6098.168152280307,0.10202982254205337,disco
disco.0103.wav,0.47014734148979187,0.2516927719116211,2879.3960861751175,2886.0540809584145,6452.729078677857,0.09912449245939675,disco
disco.0104.wav,0.43157750368118286,0.23839369416236877,2902.2645812736664,2920.849733991313,6539.0617352903855,0.1018802793285963,disco
disco.0105.wav,0.3946884870529175,0.22420312464237213,2459.2970447236694,2653.613300220782,5517.833339753118,0.10417554107453596,disco
disco.0106.wav,0.34335222840309143,0.2884819507598877,2437.1955678223053,2659.852380912493,5432.187647277407,0.09021760803364269,disco
disco.0107.wav,0.3964504897594452,0.2665969729423523,2557.8048494763893,2715.1818756035373,5803.0108883320045,0.09366163355568445,disco
disco.0108.wav,0.3388359546661377,0.30517837405204773,2714.459643325831,2831.004949820415,6114.767703877248,0.10345558113399073,disco
disco.0109.wav,0.3969981074333191,0.27134969830513,2465.835006838696,2677.073863725379,5562.4735183892835,0.09121116408062645,disco
disco.0110.wav,0.4305901527404785,0.18519261479377747,3151.3642941693333,3044.463317140522,6976.1957509335125,0.13755256670533642,disco
disco.0111.wav,0.4537225663661957,0.18989995121955872,2853.886261103962,2940.016548285341,6531.692483640879,0.11915365338602088,disco
disco.0112.wav,0.44948065280914307,0.19045433402061462,2880.757045933563,2904.791300204991,6467.3676599206065,0.12479551098462877,disco
disco.0113.wav,0.43823450803756714,0.19114550948143005,2998.3912523491645,2992.3814501972115,6737.007328750363,0.12968058929089327,disco
disco.0114.wav,0.4771009087562561,0.18638786673545837,2597.6418072621336,2804.4437673051493,5896.000851943156,0.1026937037775522,disco
disco.0115.wav,0.3947427272796631,0.17239464819431305,2427.83524773276,2607.818610490979,5365.652048062282,0.08940588293938515,disco
disco.0116.wav,0.40817791223526,0.20988215506076813,2609.8011163370747,2756.410994690996,5816.850093124637,0.09559210049303944,disco
disco.0117.wav,0.3338819742202759,0.1733538657426834,2359.863212401975,2629.4827134506368,5235.066410781613,0.07879794446055685,disco
disco.0118.wav,0.43774503469467163,0.2068626433610916,2602.960015167281,2714.0163637748406,5756.672034739342,0.10405432043938515,disco
disco.0119.wav,0.43080955743789673,0.17962542176246643,2825.6976444562642,2729.407144315857,5995.598161524797,0.12325249691850348,disco
disco.0120.wav,0.43941327929496765,0.2267339527606964,2417.015308384149,2669.15936806426,5551.582014256453,0.09484381797418794,disco
disco.0121.wav,0.36292341351509094,0.2428877055644989,2665.6978684972723,2860.6421521981183,6321.7687336861945,0.10723324662848027,disco
disco.0122.wav,0.3915945887565613,0.2631990313529968,2397.023789475968,2688.4843169248984,5559.27601258882,0.09311330843967518,disco
disco.0123.wav,0.4140376150608063,0.25696295499801636,2357.9751466685884,2707.171640279475,5601.443120332439,0.08886548814530162,disco
disco.0124.wav,0.42248257994651794,0.24417828023433685,2491.26411304309,2721.7940751800033,5730.392533941777,0.09589855079031323,disco
disco.0125.wav,0.37607860565185547,0.2079794853925705,2337.9186648616705,2672.14477749699,5467.984723934164,0.08129089780307425,disco
disco.0126.wav,0.33805233240127563,0.19215449690818787,2222.2722287506017,2607.287646571014,5101.870309781032,0.07423630999854988,disco
disco.0127.wav,0.3374854624271393,0.21361172199249268,2299.631776053646,2609.6014714028934,5303.700373178292,0.07906474314820186,disco
disco.0128.wav,0.3601386249065399,0.19403737783432007,2281.5566027293094,2633.1187519382506,5325.970501468242,0.08036361658932714,disco
disco.0129.wav,0.2638081908226013,0.1675451546907425,1641.180734914733,2215.8980473262914,3535.3172921802493,0.05738154364849188,disco
disco.0130.wav,0.40239888429641724,0.20154578983783722,2896.275280403265,3004.3755677269114,6696.576366734339,0.11591241752465198,disco
disco.0131.wav,0.35400626063346863,0.2033415585756302,2817.442405300822,2907.967619122973,6475.436365963965,0.1206213293938515,disco
disco.0132.wav,0.339790940284729,0.23200801014900208,2772.970288767526,2893.3347302504017,6463.258365356729,0.11665730133410673,disco
disco.0133.wav,0.30955109000205994,0.17768257856369019,2403.0307902019013,2636.6558135872565,5427.491310632976,0.10421236042633411,disco
disco.0134.wav,0.3843272626399994,0.20078597962856293,3080.8061302108517,3050.071657735556,7013.21687277951,0.13436684309744779,disco
disco.0135.wav,0.32914599776268005,0.10679769515991211,2059.9870937392798,2432.1695449639187,4569.423142718605,0.06681579448230858,disco
disco.0136.wav,0.3437477946281433,0.12559804320335388,2405.6399805110896,2632.979894507065,5360.168825224768,0.0884706714037123,disco
disco.0137.wav,0.3728923201560974,0.17645426094532013,2269.859795958369,2525.6914473588026,5000.137166246737,0.08842535527842227,disco
disco.0138.wav,0.3682081401348114,0.20575033128261566,2219.5030466331996,2502.324952627001,4955.509477867605,0.08384502791473318,disco
disco.0139.wav,0.2830480933189392,0.08587241917848587,2323.617413526317,2418.952156631737,4915.840421530597,0.10888105423433875,disco
disco.0140.wav,0.38723573088645935,0.31853920221328735,2507.572193206746,2678.406082502454,5594.7733230767835,0.0918977033787703,disco
disco.0141.wav,0.3768526613712311,0.26398739218711853,2566.823865475634,2686.8228411593086,5706.923340976653,0.1020977967299884,disco
disco.0142.wav,0.4085986912250519,0.32054615020751953,2502.383141076709,2624.1014319205383,5483.984743193518,0.09666326040458237,disco
disco.0143.wav,0.46460187435150146,0.2638540267944336,2582.3443978826167,2603.4182689790864,5436.4842956967805,0.09785224224187936,disco
disco.0144.wav,0.4167410731315613,0.30181029438972473,2418.958548251392,2479.5260872136378,5066.772687518126,0.09463423089472157,disco
disco.0145.wav,0.3716445863246918,0.20015385746955872,2187.6137856309983,2162.270822747824,4641.229630401682,0.09765964870939675,disco
disco.0146.wav,0.3526962101459503,0.22691044211387634,2241.812696176225,2096.2858198343406,4589.844712967662,0.1137536706061485,disco
disco.0147.wav,0.3978947103023529,0.19196338951587677,2222.1228833307237,2209.5466362361585,4697.048589082439,0.09681960103683294,disco
disco.0148.wav,0.3752870261669159,0.16243791580200195,2243.139013863164,1964.6377137280715,4246.712371755365,0.12534893416473317,disco
disco.0149.wav,0.42796096205711365,0.19169147312641144,2141.3198012328253,2110.9179337287637,4472.436296856874,0.09871721378335267,disco
disco.0150.wav,0.42601278424263,0.1696474254131317,3010.327625585818,2736.5503912843233,6081.518639655235,0.15732909023346867,disco
disco.0151.wav,0.38060644268989563,0.13411341607570648,3384.7411224834946,2920.7113049659383,6950.90298044156,0.18869464635295824,disco
disco.0152.wav,0.3800979256629944,0.17610932886600494,2936.6105855475876,2735.400645533458,6154.586643298651,0.1443120332439095,disco
disco.0153.wav,0.3722541630268097,0.1643797904253006,2817.1575625731552,2639.0374685748493,5707.835129740067,0.1422399534150232,disco
disco.0154.wav,0.419788658618927,0.15787212550640106,2880.601443902609,2745.1493481520047,6084.553772114269,0.13359703541908352,disco
disco.0155.wav,0.4203883409500122,0.2499459683895111,2314.3613001365907,2652.7117475619084,5238.6386242930685,0.091059921512471,disco
disco.0156.wav,0.36029624938964844,0.200213223695755,2226.5485695873285,2567.653312619726,4959.0442206079615,0.08871367912558005,disco
disco.0157.wav,0.2811274528503418,0.18447481095790863,2383.7210604397974,2773.418660094794,5713.805472601871,0.08454402914733179,disco
disco.0158.wav,0.4038977026939392,0.24356848001480103,2258.9733374920597,2605.4126872212505,4991.506398636891,0.09051726091212298,disco
disco.0159.wav,0.3491971790790558,0.23124898970127106,2057.6798809277266,2326.9246334052027,4324.576634099478,0.0882310623912413,disco
disco.0160.wav,0.40507179498672485,0.16270308196544647,2665.952341503357,2577.377460946244,5592.462625525667,0.12384897041763342,disco
disco.0161.wav,0.36459776759147644,0.16643421351909637,2318.6373146704514,2364.6142371722926,4763.546717526465,0.10552539515661252,disco
disco.0162.wav,0.3937007784843445,0.18700994551181793,2162.9575071234785,2372.292942976182,4609.16714059781,0.09410119997099768,disco
disco.0163.wav,0.4022103548049927,0.1754893809556961,2363.876864924527,2377.614569786083,4892.621033706134,0.11421419572940836,disco
disco.0164.wav,0.4215767979621887,0.16078130900859833,2675.995168777869,2558.1696590300776,5538.954364396027,0.12872102033787702,disco
disco.0165.wav,0.3677901327610016,0.13872383534908295,2974.516169671081,2789.93834809538,6391.714173071346,0.14441172871954758,disco
disco.0166.wav,0.366100937128067,0.15494368970394135,2901.1751795454625,2815.9095958205125,6324.978729743692,0.1346359075913573,disco
disco.0167.wav,0.3792135417461395,0.15097343921661377,2800.221806240308,2747.2929565451345,6053.790269041836,0.13185746265951276,disco
disco.0168.wav,0.3631637692451477,0.14726905524730682,2941.441876011369,2835.6600792119443,6449.294257993764,0.14049131743039442,disco
disco.0169.wav,0.36000168323516846,0.14591535925865173,2910.2353912421977,2764.3798524344743,6229.715539352524,0.1362865474550464,disco
disco.0170.wav,0.4501686096191406,0.15880465507507324,2532.0205716697537,2756.274186475938,5694.0084152044665,0.09859316089037123,disco
disco.0171.wav,0.47123199701309204,0.14246337115764618,2829.464994637741,2872.617958168188,6274.130893362094,0.11935191143416474,disco
disco.0172.wav,0.37748828530311584,0.1808757781982422,2718.759306550807,2800.776938631723,6080.044789325333,0.10948772386165893,disco
disco.0173.wav,0.5048471689224243,0.11632588505744934,2517.374580900053,2477.654350066534,5273.548892700479,0.11233187717517401,disco
disco.0174.wav,0.4557569622993469,0.15645074844360352,2728.6442671365553,2804.055078121404,6057.187618954829,0.11031644250290024,disco
disco.0175.wav,0.3805522620677948,0.13381700217723846,3042.1011343125574,2820.5167323143974,6421.778221749927,0.15165891005655452,disco
disco.0176.wav,0.34879571199417114,0.16828341782093048,2953.042908363354,2913.9788727292075,6540.672978447651,0.12541124383700697,disco
disco.0177.wav,0.39101535081863403,0.1756015419960022,3055.042207594953,2929.050753430519,6745.575645075043,0.13273206387761022,disco
disco.0178.wav,0.4036065638065338,0.11759606003761292,3264.1195494111303,2910.380552392139,6871.902104707439,0.17085312137470998,disco
disco.0179.wav,0.321986585855484,0.13728566467761993,3033.0783362153566,2876.736165070831,6616.426387353175,0.13671478483903712,disco
disco.0180.wav,0.38807377219200134,0.1658364087343216,2413.0558591769513,2574.228502071,5371.447527325624,0.07498799122679814,disco
disco.0181.wav,0.40423622727394104,0.19262291491031647,2675.3496759179307,2686.7242626414286,5824.331757087442,0.08199726290603249,disco
disco.0182.wav,0.4135357141494751,0.23404784500598907,2644.6044046522566,2603.726383116817,5580.48446903096,0.09707960230568445,disco
disco.0183.wav,0.38882529735565186,0.2056131511926651,2451.6050701149857,2359.2399330090216,5001.436152978175,0.10827155234918794,disco
disco.0184.wav,0.46803730726242065,0.22404347360134125,2636.978757059015,2495.4441193638763,5485.708398664081,0.1199738752537703,disco
disco.0185.wav,0.43604257702827454,0.38726770877838135,2314.6658266491904,2730.9940123567876,5332.290571526973,0.09319997552929234,disco
disco.0186.wav,0.45097291469573975,0.36997848749160767,2166.7541549982143,2643.135302149116,5006.457236305467,0.07897014573665893,disco
disco.0187.wav,0.4675123393535614,0.359831839799881,2267.129771879589,2692.7483429431213,5207.762708907338,0.09087355894721577,disco
disco.0188.wav,0.39245331287384033,0.3841876983642578,2211.609010292988,2619.6887133033038,4979.503261628118,0.08252689512035963,disco
disco.0189.wav,0.45958212018013,0.376178503036499,2281.469698120795,2670.0572945621116,5142.626018479916,0.09653750815690255,disco
disco.0190.wav,0.44964808225631714,0.3728717565536499,3483.4745392798104,2810.895423300624,6788.617070810978,0.2016669536687935,disco
disco.0191.wav,0.4883483648300171,0.34169378876686096,3766.21576937646,2944.0749663749652,7308.211763386384,0.22243873259860789,disco
disco.0192.wav,0.435153603553772,0.3618799149990082,3377.5142956726404,2833.3243134873987,6741.391408968968,0.18019107544228538,disco
disco.0193.wav,0.5111956596374512,0.34900185465812683,3398.671012458493,2830.0239249380975,6711.876931599841,0.18784610190690254,disco
disco.0194.wav,0.4147818386554718,0.3619266748428345,3402.0456715258465,2732.12363139069,6539.886092254568,0.19559176062209976,disco
disco.0195.wav,0.4305175542831421,0.29879942536354065,3031.087796183014,2757.6425554444804,6238.096501821708,0.15013685469837587,disco
disco.0196.wav,0.3725103437900543,0.32052871584892273,3051.5853743578195,2743.6841228856,6197.315812608758,0.15045916563950115,disco
disco.0197.wav,0.367158442735672,0.36486291885375977,2921.8131005204286,2713.890943220574,5997.084502111731,0.13876250725058004,disco
disco.0198.wav,0.44034117460250854,0.2825022041797638,3092.248713024712,2756.420386565458,6241.593773790966,0.15795105405307425,disco
disco.0199.wav,0.404702365398407,0.30088669061660767,3044.6345387489387,2727.2185528558225,6125.022204901392,0.15225878226508122,disco
disco.0200.wav,0.4127761423587799,0.1807468682527542,2485.608986698137,2758.850013440964,5740.409720082294,0.11444474151682135,disco
disco.0201.wav,0.39963817596435547,0.18421664834022522,2735.754177462871,2892.5525677955175,6339.554859701276,0.12252517310759861,disco
disco.0202.wav,0.36160808801651,0.1942404955625534,2260.928715734723,2628.955693155395,5114.572901183657,0.09380551225348027,disco
disco.0203.wav,0.4112541377544403,0.19486616551876068,2515.7532529030577,2795.341345216943,5882.249078949753,0.1124570629712877,disco
disco.0204.wav,0.4097250998020172,0.1987244337797165,2779.744552752275,2864.782935274668,6393.375377256743,0.130624297600058,disco
disco.0205.wav,0.3683239817619324,0.2795883119106293,3079.922872993791,2698.11154506993,6237.134752030162,0.15259298868909513,disco
disco.0206.wav,0.3955383598804474,0.22895435988903046,3385.9925921373324,2763.0582335497947,6603.886169291981,0.19482931681409513,disco
disco.0207.wav,0.3748188316822052,0.22632931172847748,3255.545282883093,2914.7961425437697,6829.797448248985,0.16389539678799303,disco
disco.0208.wav,0.3623688519001007,0.27397608757019043,3033.94255361382,2704.716506294841,6189.57185324826,0.14620738018416474,disco
disco.0209.wav,0.3754864037036896,0.28256821632385254,3271.0556104429056,2742.316923505728,6449.3816897929955,0.18176920950551045,disco
disco.0210.wav,0.3695250153541565,0.21722719073295593,3093.5017365314175,2702.992435286655,6261.453282473535,0.15486785817865428,disco
disco.0211.wav,0.39940887689590454,0.17810985445976257,3393.204734743581,2762.734085681491,6617.038409947796,0.19710418630365428,disco
disco.0212.wav,0.37780848145484924,0.17595863342285156,3245.466660608015,2901.2559058166826,6785.531977323811,0.16648464689675174,disco
disco.0213.wav,0.3637295365333557,0.21258951723575592,3048.070348812144,2707.4114460236874,6213.703029836137,0.14838765226218098,disco
disco.0214.wav,0.37777721881866455,0.21995621919631958,3285.1630618022646,2746.4937213518983,6475.186560823304,0.184339766712587,disco
disco.0215.wav,0.42739129066467285,0.12144454568624496,2957.230110781048,2731.205321332853,6196.528926415675,0.1442576538935615,disco
disco.0216.wav,0.3681579828262329,0.14786148071289062,2931.3187308436563,2693.8230872031063,6069.765307787123,0.14512205898346867,disco
disco.0217.wav,0.36504894495010376,0.16264750063419342,2840.340887828893,2692.494821973397,6021.602876667634,0.13169149235063804,disco
disco.0218.wav,0.4460369348526001,0.1143704280257225,3034.2108961120252,2726.134640051501,6210.49303377864,0.157470703125,disco
disco.0219.wav,0.4047694802284241,0.12801538407802582,2949.6854703727895,2698.8536936707933,6044.95965731946,0.14681914787558004,disco
disco.0220.wav,0.39672327041625977,0.10717768222093582,2897.8919476649326,2814.446411635045,6090.361741634643,0.1326584251740139,disco
disco.0221.wav,0.4198209047317505,0.10182233154773712,3025.2802172570127,2870.136337137941,6472.613567874492,0.13908198593387472,disco
disco.0222.wav,0.409883975982666,0.10165630280971527,3132.9310083127075,2931.588262525773,6779.761478574536,0.1409093586861949,disco
disco.0223.wav,0.396008163690567,0.09703277051448822,3057.871469265739,2777.7744827179235,6319.045857652987,0.17720870794663574,disco
disco.0224.wav,0.347427636384964,0.10747559368610382,2984.614776392045,2811.745066774836,6275.2799970091355,0.1373588402697216,disco
disco.0225.wav,0.3861377537250519,0.23001675307750702,1848.1858061516766,2458.016080686397,4331.4088046965635,0.0560583127900232,disco
disco.0226.wav,0.3639550805091858,0.22099389135837555,2314.4892741436793,2695.9592967097947,5378.204756380511,0.08483575170388631,disco
disco.0227.wav,0.3913305103778839,0.23712536692619324,2445.6919109937303,2688.4455351294737,5519.844271135441,0.09332969293793504,disco
disco.0228.wav,0.4404643476009369,0.21196956932544708,2524.8069820724872,2747.9503997823035,5754.361337188225,0.10118694261165893,disco
disco.0229.wav,0.39060723781585693,0.20706109702587128,2325.87859276826,2611.9334141129693,5189.451992096868,0.09178611242024362,disco
disco.0230.wav,0.3476864695549011,0.1308342069387436,2216.291535082639,2473.1275138175747,5062.188763186992,0.09134258084396751,disco
disco.0231.wav,0.3779980540275574,0.14382228255271912,2462.368177966157,2674.707653852875,5593.986436883701,0.10312930503190255,disco
disco.0232.wav,0.40116289258003235,0.11775555461645126,2438.3131560036645,2652.092859002284,5579.09805050029,0.10677781956931555,disco
disco.0233.wav,0.3749704957008362,0.14160630106925964,2727.985407752066,2946.5297403384634,6540.635507676551,0.11712292452146171,disco
disco.0234.wav,0.35026538372039795,0.12572631239891052,2476.2453508112335,2710.9022194986455,5724.197366453379,0.09985181627030162,disco
disco.0235.wav,0.38465455174446106,0.0885494276881218,2392.0898292712736,2570.3193975322433,5281.005576149217,0.09835298542633411,disco
disco.0236.wav,0.3621983230113983,0.09289763122797012,2501.909220729448,2607.9978301447627,5596.284644177784,0.10577633320040604,disco
disco.0237.wav,0.3841932713985443,0.10218386352062225,2506.529132149676,2625.421791493857,5632.081720834542,0.10790279237964037,disco
disco.0238.wav,0.3538808226585388,0.10136185586452484,2473.7515925997823,2568.570372612205,5425.730184391314,0.10961800772186775,disco
disco.0239.wav,0.38869166374206543,0.08383537828922272,2419.021441338177,2578.198160020695,5320.53723965886,0.10111273745649652,disco
disco.0240.wav,0.42766115069389343,0.1006503701210022,2851.6590836349055,2753.6930387927155,6138.586624039298,0.14524271316705337,disco
disco.0241.wav,0.41708385944366455,0.1048436388373375,2800.3547541997455,2734.941024212213,6067.392158950841,0.14030948647766822,disco
disco.0242.wav,0.39636966586112976,0.1164073571562767,2576.1736234676628,2576.545255855575,5412.515492450333,0.12186129187209976,disco
disco.0243.wav,0.4149641990661621,0.11004479974508286,2556.5249505686984,2613.4070201815002,5491.441426642256,0.12349323883410673,disco
disco.0244.wav,0.4237779378890991,0.09676928073167801,3019.1278695462674,2810.7734870109275,6393.887477795099,0.15966966810469838,disco
disco.0245.wav,0.4231455624103546,0.16226856410503387,2654.0233916832753,2769.3883896020416,5999.082943237021,0.12222835248694895,disco
disco.0246.wav,0.38391226530075073,0.17498700320720673,2516.1478629709522,2643.1556096740655,5569.84277003879,0.1077243601363109,disco
disco.0247.wav,0.4077792167663574,0.17850293219089508,2578.617514742855,2728.918772636133,5840.793915857019,0.1147931092299884,disco
disco.0248.wav,0.3948599100112915,0.17042869329452515,2582.249105790855,2685.8497549127956,5740.771937536253,0.1151873595200116,disco
disco.0249.wav,0.38660135865211487,0.1898474097251892,2496.0034725249175,2645.446161709957,5557.739710973753,0.10905155615574245,disco
disco.0250.wav,0.39426833391189575,0.17893658578395844,2519.7965792100617,2768.640744144141,5662.383084396752,0.10011861495794663,disco
disco.0251.wav,0.402274489402771,0.1801263988018036,2475.413502326601,2724.856833870956,5536.368881190183,0.09270489686049883,disco
disco.0252.wav,0.3647204637527466,0.20063820481300354,2393.2286094358014,2723.2183225811546,5462.039361586427,0.08789402370939675,disco
disco.0253.wav,0.3808504343032837,0.19527341425418854,2481.636032467384,2734.9320744536703,5604.478252791473,0.09406834578016242,disco
disco.0254.wav,0.3936528265476227,0.18118155002593994,2533.879211605929,2760.553648507182,5692.259779219838,0.10056781104988399,disco
disco.0255.wav,0.42720115184783936,0.23217734694480896,2559.824691193768,2585.056188283397,5507.478916672709,0.11935984175609049,disco
disco.0256.wav,0.46396082639694214,0.22583100199699402,2793.392587161379,2715.5360473687047,6032.369478230134,0.13215371682859628,disco
disco.0257.wav,0.42675304412841797,0.22858570516109467,2453.8214277729926,2608.8025527528202,5455.094778676044,0.10756462079466357,disco
disco.0258.wav,0.428718626499176,0.2340070903301239,2540.1516233538227,2547.6095638565903,5375.157133664443,0.1218329692937935,disco
disco.0259.wav,0.37642452120780945,0.1670769304037094,3055.845243931923,2717.848646633046,6352.569707529728,0.14962591538573086,disco
disco.0260.wav,0.4311772584915161,0.07998809218406677,2412.0970517562805,2705.589680297757,5507.029267419519,0.09259557170823667,disco
disco.0261.wav,0.4454105496406555,0.0821201279759407,2497.3470033930503,2685.424425084182,5610.74836182207,0.10851625942575406,disco
disco.0262.wav,0.4305788576602936,0.07659584283828735,2466.0108319202113,2745.6342366487943,5727.232498912413,0.10106572197650812,disco
disco.0263.wav,0.4070066809654236,0.08381093293428421,2301.5587547428154,2671.056423983215,5312.5434751577,0.08731001214472157,disco
disco.0264.wav,0.4205858111381531,0.08614064007997513,2449.4314642000595,2624.841666084004,5389.645831822796,0.10626064928944315,disco
disco.0265.wav,0.34693092107772827,0.18098588287830353,2285.3040821604413,2419.2705781282853,4938.36035496121,0.09745459324245939,disco
disco.0266.wav,0.3276521861553192,0.19779178500175476,2284.9290685228207,2440.774348690731,5027.927988145301,0.09434760640226218,disco
disco.0267.wav,0.3125186562538147,0.19341644644737244,2182.7867859945045,2302.9267429412507,4649.82292724043,0.09851045896171694,disco
disco.0268.wav,0.3924863934516907,0.1624230146408081,2242.805991232498,2322.3754505714483,4706.06655466031,0.10881647875580046,disco
disco.0269.wav,0.3291436433792114,0.176595076918602,2288.2973186557383,2444.7684088531523,5009.642251848898,0.0974704538863109,disco
hiphop.0000.wav,0.41670116782188416,0.09875988960266113,1902.3305099999154,2175.888155508786,3934.1561797600057,0.0786982489849188,hiphop
hiphop.0001.wav,0.4396781027317047,0.10566305369138718,1877.0522895346608,2206.6272882778444,3905.3911178128624,0.07955642310759861,hiphop
hiphop.0002.wav,0.4068828225135803,0.11058223247528076,1965.8432161137057,2349.4480732268103,4252.907539243764,0.07786783098897912,hiphop
hiphop.0003.wav,0.4732435643672943,0.1028943657875061,2155.394865591125,2362.4339802494364,4472.686101997535,0.09736849260440836,hiphop
hiphop.0004.wav,0.32942959666252136,0.05443154647946358,1390.1826364895726,1441.780914236727,2729.770655089907,0.07335547781322506,hiphop
hiphop.0005.wav,0.35434645414352417,0.21839769184589386,2062.8462760841394,2271.8918161563165,4187.1838067357885,0.09129839762180975,hiphop
hiphop.0006.wav,0.39949458837509155,0.2729209363460541,1720.5629386185417,2055.558861233882,3599.354839988762,0.07218179016821345,hiphop
hiphop.0007.wav,0.3720132112503052,0.27034762501716614,2144.7681373812147,2284.738472063578,4358.837409141169,0.09787659965922274,hiphop
hiphop.0008.wav,0.37591353058815,0.20748791098594666,2230.8422572961613,2318.758536090388,4575.106209668648,0.11144141531322506,hiphop
